#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
IMG_1546.JPG	35.3241959804	139.8988052971	176.3603668213	
IMG_1547.JPG	35.3243089342	139.8994625753	178.8181152344	
IMG_1548.JPG	35.3245247288	139.9001413175	178.1384277344	
IMG_1549.JPG	35.3246582060	139.9008240104	180.0938415527	
IMG_1550.JPG	35.3248911364	139.9015157507	181.7236175537	
IMG_1551.JPG	35.3250510934	139.9021838386	181.9415130615	
IMG_1552.JPG	35.3252042066	139.9028349496	181.4438018799	
IMG_1553.JPG	35.3254303447	139.9034383386	179.4216766357	
IMG_1554.JPG	35.3255372913	139.9040539920	180.7231750488	
IMG_1555.JPG	35.3257104936	139.9046505832	180.6254272461	
IMG_1556.JPG	35.3258741687	139.9052889341	180.6095581055	
IMG_1557.JPG	35.3260541672	139.9059644275	179.9594726562	
IMG_1558.JPG	35.3262639702	139.9066535244	175.7494964600	
IMG_1559.JPG	35.3264093489	139.9073288950	178.8800659180	
IMG_1560.JPG	35.3266246900	139.9080147926	181.5356750488	
IMG_1561.JPG	35.3267881803	139.9086855949	179.7513275146	
IMG_1562.JPG	35.3269969835	139.9093680670	178.1038665771	
IMG_1563.JPG	35.3271269499	139.9099952919	179.3434906006	
IMG_1564.JPG	35.3273400475	139.9105958394	180.4141998291	
IMG_1565.JPG	35.3274678288	139.9112248116	180.4715270996	
IMG_1566.JPG	35.3276701765	139.9118507868	179.1042480469	
IMG_1567.JPG	35.3277969598	139.9125090046	180.0472259521	
IMG_1568.JPG	35.3280037722	139.9130558522	178.3233795166	
IMG_1569.JPG	35.3281185860	139.9136745069	178.4275207520	
IMG_1570.JPG	35.3282896600	139.9142504138	177.1288299561	
IMG_1571.JPG	35.3284617733	139.9148427724	179.4925537109	
IMG_1572.JPG	35.3285986121	139.9154034254	179.8237152100	
IMG_1573.JPG	35.3295084622	139.9152998786	175.5842132568	
IMG_1574.JPG	35.3296872655	139.9145591613	172.2331695557	
IMG_1575.JPG	35.3300090426	139.9140969356	174.0666046143	
IMG_1576.JPG	35.3301704256	139.9136160371	175.8184356689	
IMG_1577.JPG	35.3303801758	139.9131312195	176.2038574219	
IMG_1578.JPG	35.3305725494	139.9126915117	179.7829589844	
IMG_1579.JPG	35.3308156836	139.9122242047	181.4910736084	
IMG_1580.JPG	35.3309794593	139.9117326312	180.4770202637	
IMG_1581.JPG	35.3312028414	139.9112494860	182.4537506104	
IMG_1582.JPG	35.3314286846	139.9107534293	182.6019287109	
IMG_1583.JPG	35.3316556931	139.9102346523	180.5505523682	
IMG_1584.JPG	35.3318796175	139.9097646851	179.8467712402	
IMG_1585.JPG	35.3320960194	139.9092969888	181.6656341553	
IMG_1586.JPG	35.3322832331	139.9088431344	181.5633544922	
IMG_1587.JPG	35.3324590387	139.9083469922	179.7642822266	
IMG_1588.JPG	35.3326875197	139.9078896286	178.7253570557	
IMG_1589.JPG	35.3328747027	139.9074258204	178.7993011475	
IMG_1590.JPG	35.3330981301	139.9069615345	177.6505126953	
IMG_1591.JPG	35.3323408912	139.9068716480	172.7156677246	
IMG_1592.JPG	35.3321234459	139.9073508499	174.2142791748	
IMG_1593.JPG	35.3319219086	139.9078168343	173.9339294434	
IMG_1594.JPG	35.3317016270	139.9082849556	174.5090484619	
IMG_1595.JPG	35.3315098958	139.9087374648	177.3635101318	
IMG_1596.JPG	35.3313047940	139.9092231321	177.2611846924	
IMG_1597.JPG	35.3311065963	139.9096824619	178.7244873047	
IMG_1598.JPG	35.3308751920	139.9101722563	178.0364990234	
IMG_1599.JPG	35.3306493433	139.9107144951	179.7901763916	
IMG_1600.JPG	35.3304122565	139.9112164580	181.0702362061	
IMG_1601.JPG	35.3302190472	139.9116975522	178.6327209473	
IMG_1602.JPG	35.3300107572	139.9121627745	178.7173461914	
IMG_1603.JPG	35.3298272722	139.9126436161	178.2001647949	
IMG_1604.JPG	35.3295906455	139.9131305814	178.4648437500	
IMG_1605.JPG	35.3293943737	139.9136457766	178.6832275391	
IMG_1606.JPG	35.3291778680	139.9141100198	178.4757995605	
IMG_1607.JPG	35.3289603442	139.9145744729	180.0038757324	
IMG_1608.JPG	35.3287540362	139.9150948429	180.1949462891	
IMG_1609.JPG	35.3282590366	139.9144819714	173.3592376709	
IMG_1610.JPG	35.3284621650	139.9138677870	174.9515838623	
IMG_1611.JPG	35.3286964711	139.9134053491	176.4478302002	
IMG_1612.JPG	35.3289360524	139.9129297355	177.8504028320	
IMG_1613.JPG	35.3291462436	139.9124560235	179.8299255371	
IMG_1614.JPG	35.3293242163	139.9119783531	180.2949218750	
IMG_1615.JPG	35.3295465184	139.9115070286	178.2379150391	
IMG_1616.JPG	35.3297392995	139.9110634449	179.8514709473	
IMG_1617.JPG	35.3299563038	139.9105891467	179.5369567871	
IMG_1618.JPG	35.3301273350	139.9101199024	178.3222808838	
IMG_1619.JPG	35.3303329173	139.9096405480	176.3396301270	
IMG_1620.JPG	35.3305699272	139.9091313964	179.7792968750	
IMG_1621.JPG	35.3307621427	139.9086540052	179.4022521973	
IMG_1622.JPG	35.3309710511	139.9081845618	178.2541503906	
IMG_1623.JPG	35.3311580430	139.9077344795	179.1118621826	
IMG_1624.JPG	35.3313867721	139.9072309465	178.8866882324	
IMG_1625.JPG	35.3316149664	139.9067345662	178.6953430176	
IMG_1626.JPG	35.3318092886	139.9062565553	181.1938781738	
IMG_1627.JPG	35.3311009978	139.9060694930	176.9980316162	
IMG_1628.JPG	35.3308898471	139.9065403723	178.4259643555	
IMG_1629.JPG	35.3306662987	139.9070391167	176.6944580078	
IMG_1630.JPG	35.3304770513	139.9075417169	178.6651916504	
IMG_1631.JPG	35.3302258480	139.9080189603	176.3848876953	
IMG_1632.JPG	35.3300334318	139.9085401863	175.9387054443	
IMG_1633.JPG	35.3298225037	139.9090289001	177.6232147217	
IMG_1634.JPG	35.3295788383	139.9095039201	179.0371856689	
IMG_1635.JPG	35.3293649664	139.9099998460	178.4058074951	
IMG_1636.JPG	35.3291966659	139.9104754220	176.8623352051	
IMG_1637.JPG	35.3289942761	139.9109036148	175.3158264160	
IMG_1638.JPG	35.3287887816	139.9113723094	174.0188446045	
IMG_1639.JPG	35.3285824015	139.9118121381	176.3638458252	
IMG_1640.JPG	35.3283997896	139.9123024184	175.8021087646	
IMG_1641.JPG	35.3281918343	139.9127623718	178.1025848389	
IMG_1642.JPG	35.3279963574	139.9132451475	178.2070465088	
IMG_1643.JPG	35.3277649058	139.9137289605	179.2251129150	
IMG_1644.JPG	35.3275564800	139.9142052708	180.2984313965	
IMG_1645.JPG	35.3270057206	139.9137490115	171.6542663574	
IMG_1646.JPG	35.3271615195	139.9132582203	173.1810455322	
IMG_1647.JPG	35.3274013791	139.9127684580	173.4318084717	
IMG_1648.JPG	35.3276096588	139.9122795099	174.9974060059	
IMG_1649.JPG	35.3278195177	139.9117721463	176.3487548828	
IMG_1650.JPG	35.3280314370	139.9112878149	177.8526763916	
IMG_1651.JPG	35.3282923339	139.9108455274	180.4006347656	
IMG_1652.JPG	35.3284511756	139.9103592792	181.8518066406	
IMG_1653.JPG	35.3286736298	139.9098688106	179.7017517090	
IMG_1654.JPG	35.3288545093	139.9093906878	180.7098693848	
IMG_1655.JPG	35.3290736945	139.9089064825	181.0154113770	
IMG_1656.JPG	35.3293122583	139.9084074293	178.5715332031	
IMG_1657.JPG	35.3295137738	139.9078949412	177.8176879883	
IMG_1658.JPG	35.3297487452	139.9074547232	177.7830810547	
IMG_1659.JPG	35.3299323416	139.9069440523	179.2990417480	
IMG_1660.JPG	35.3301360785	139.9064928672	178.1842346191	
IMG_1661.JPG	35.3303318204	139.9059959565	179.4044494629	
IMG_1662.JPG	35.3305402700	139.9055401282	179.6154632568	
IMG_1663.JPG	35.3298864886	139.9052551949	171.4222106934	
IMG_1664.JPG	35.3296718020	139.9056879303	172.5521087646	
IMG_1665.JPG	35.3294722975	139.9061899289	173.5845184326	
IMG_1666.JPG	35.3292572841	139.9066577804	175.3017883301	
IMG_1667.JPG	35.3290836641	139.9071673603	177.3046417236	
IMG_1668.JPG	35.3288239447	139.9076275212	179.3029479980	
IMG_1669.JPG	35.3286270572	139.9081140717	178.9182586670	
IMG_1670.JPG	35.3284260695	139.9085843197	180.0983276367	
IMG_1671.JPG	35.3282285833	139.9090483345	178.0710754395	
IMG_1672.JPG	35.3280150669	139.9095152066	177.0430755615	
